,economy,GDP per capita (current US$),"Government expenditure on education, total (% of government expenditure)",Current health expenditure (% of GDP),Gini index,"Life expectancy at birth, total (years)",year,region,ncomelvl,incomelvl
364,BIH,5345.01985489192,,8.81797314,,77.385,2017,ECS,,UMC
365,BIH,6047.84584261133,9.6307897567749,8.76100445,,77.942,2018,ECS,,UMC
366,BIH,6122.3753450882,10.133150100708,8.92544365,,77.394,2019,ECS,,UMC
367,BIH,6130.31133245161,,9.70311832,,76.04,2020,ECS,,UMC
368,BIH,7295.3438240957,10.1768798828125,9.55514336,,74.567,2021,ECS,,UMC
369,BIH,7655.59421024383,,8.71644783,,76.777,2022,ECS,,UMC
370,BIH,8663.02322987879,,,,77.85,2023,ECS,,UMC
371,BIH,8957.37294188215,,,,,2024,ECS,,UMC
372,BLR,6034.67885177216,11.7781295776367,5.65694332,28.6,70.4048780487805,2010,ECS,,UMC
373,BLR,6527.6593428786,11.6266498565674,4.87452745,27.2,70.5536585365854,2011,ECS,,UMC
374,BLR,6953.21591683101,12.7523002624512,5.24538946,26.5,71.9658536585366,2012,ECS,,UMC
375,BLR,7998.0802045456,12.2739896774292,5.69563103,26.6,72.4707317073171,2013,ECS,,UMC
376,BLR,8341.31809294883,12.406720161438,5.38792181,27.2,72.9707317073171,2014,ECS,,UMC
377,BLR,5967.05595058777,11.4617300033569,6.06528044,25.6,73.6243902439025,2015,ECS,,UMC
378,BLR,5039.77560949445,12.1587800979614,5.91054153,25.3,73.8268292682927,2016,ECS,,UMC
379,BLR,5785.54491935194,12.2816896438599,5.75974846,25.4,74.1292682926829,2017,ECS,,UMC
380,BLR,6360.037502312,12.7802095413208,5.52699471,25.2,74.1756097560976,2018,ECS,,UMC
381,BLR,6837.77339645635,13.3307399749756,5.86133814,25.3,74.2268292682927,2019,ECS,,UMC
382,BLR,6542.85579976768,12.7811498641968,6.40607214,24.4,72.1385609756098,2020,ECS,,UMC
383,BLR,7489.71894713888,12.8159999847412,6.56549978,,72.0714634146342,2021,ECS,,UMC
384,BLR,7994.64806074889,12.1897497177124,6.65919876,,74.1033658536585,2022,ECS,,UMC
385,BLR,7896.75388295584,12.2823801040649,,,74.1837804878049,2023,ECS,,UMC
386,BLR,8316.64776291533,13.1803302764893,,,,2024,ECS,,UMC
387,BLZ,5451.13897172477,22.6104698181152,4.49390221,,70.875,2010,LCN,,UMC
388,BLZ,5582.22170621269,21.5642707347762,4.54752827,,70.975,2011,LCN,,UMC
389,BLZ,5709.68918765363,21.23012168502,4.36309099,,71.134,2012,LCN,,UMC
390,BLZ,5950.20299917747,23.1328201293945,4.44159889,,71.276,2013,LCN,,UMC
391,BLZ,6128.14288539305,21.5630798339844,4.89683533,,71.437,2014,LCN,,UMC
392,BLZ,6154.49593498217,21.59255027771,4.66880131,,71.647,2015,LCN,,UMC
393,BLZ,6142.49873185177,20.4853000640869,4.78280401,,71.843,2016,LCN,,UMC
394,BLZ,6072.58267640581,21.5186595916748,4.63350248,,72.062,2017,LCN,,UMC
395,BLZ,6031.28139580144,22.149019241333,4.76723623,39.9,72.322,2018,LCN,,UMC
396,BLZ,6190.04792278445,22.2200603485107,4.84424496,,72.577,2019,LCN,,UMC
397,BLZ,5227.19363786168,18.9935398101807,5.35447645,,71.58,2020,LCN,,UMC
398,BLZ,6122.61158580079,17.9535694122314,5.05842113,,70.917,2021,LCN,,UMC
399,BLZ,7068.45478269722,17.8313503265381,4.23173904,,72.19,2022,LCN,,UMC
400,BLZ,7459.99815132837,18.5317096710205,,,73.566,2023,LCN,,UMC
401,BLZ,8429.67959707387,18.9034569346512,,,,2024,LCN,,UMC
402,BMU,104111.824244802,12.9342403411865,,,79.414,2010,NAC,,HIC
403,BMU,99049.0169927667,,,,79.651,2011,NAC,,HIC
404,BMU,100213.493385287,,,,79.847,2012,NAC,,HIC
405,BMU,101704.40746217,,,,80.016,2013,NAC,,HIC
406,BMU,100961.576602811,7.79644012451172,,,80.199,2014,NAC,,HIC
407,BMU,104855.366822135,9.01879978179932,,,80.338,2015,NAC,,HIC
408,BMU,108747.356144305,,,,80.476,2016,NAC,,HIC
409,BMU,112339.425587467,7.77346992492676,,,80.686,2017,NAC,,HIC
410,BMU,113204.82210838,,,,80.986,2018,NAC,,HIC
411,BMU,115798.040775578,,,,81.251,2019,NAC,,HIC
412,BMU,106976.546239632,,,,81.456,2020,NAC,,HIC
413,BMU,112765.08167306,,,,81.745,2021,NAC,,HIC
414,BMU,121613.939983629,,,,82.062,2022,NAC,,HIC
415,BMU,132604.439086216,,,,82.309,2023,NAC,,HIC
416,BMU,138934.958846463,,,,,2024,NAC,,HIC
417,BOL,1929.78373077158,22.1394195556641,5.20230532,,66.003,2010,LCN,,LMC
418,BOL,2315.52121930607,18.2445392608643,5.17306805,46.1,66.282,2011,LCN,,LMC
419,BOL,2575.59857098084,18.3915691375732,5.2539444,46.6,66.586,2012,LCN,,LMC
420,BOL,2870.02377000756,19.1963806152344,5.57465124,47.6,66.777,2013,LCN,,LMC
421,BOL,3041.43503162408,18.1302604675293,5.89613628,47.8,66.97,2014,LCN,,LMC
422,BOL,2996.01289811344,18.2940692901611,6.55064964,46.7,67.205,2015,LCN,,LMC
423,BOL,3035.87347732132,20.3791904449463,6.83333063,45.2,67.392,2016,LCN,,LMC
424,BOL,3306.30301224425,20.95578956604,6.4901948,44.6,67.536,2017,LCN,,LMC
425,BOL,3500.72642189887,21.2533798217773,6.60399437,42.6,67.699,2018,LCN,,LMC
426,BOL,3503.89601123129,22.3840599060059,6.88792992,41.6,67.82,2019,LCN,,LMC
427,BOL,3099.94219053514,22.9417705535889,8.0225811,43.6,62.906,2020,LCN,,LMC
428,BOL,3384.84486462654,22.9013805389404,8.159729,40.9,61.427,2021,LCN,,LMC
429,BOL,3643.92826984604,21.0513381966153,8.43142891,41.2,67.434,2022,LCN,,LMC
430,BOL,3686.27996442176,10.8,,42.1,68.581,2023,LCN,,LMC
431,BOL,4001.21133990795,10.8300258323982,,,,2024,LCN,,LMC
432,BRA,11403.2821278747,14.2950096130371,7.94516611,,73.779,2010,LCN,,UMC
433,BRA,13396.6243562986,14.5740699768066,7.78819132,52.9,74.047,2011,LCN,,UMC
434,BRA,12521.7213519966,14.8948698043823,7.73637724,53.4,74.335,2012,LCN,,UMC
435,BRA,12458.8912138813,14.6777896881103,7.9766016,52.7,74.609,2013,LCN,,UMC
436,BRA,12274.9939689363,14.3591403961182,8.39644146,52.0,74.823,2014,LCN,,UMC
437,BRA,8936.19661712113,13.5114603042603,8.90929985,51.9,75.106,2015,LCN,,UMC
438,BRA,8836.28652735657,13.8761100769043,9.16901684,53.4,75.081,2016,LCN,,UMC
439,BRA,10080.5092819305,14.2683095932007,9.47125053,53.3,75.383,2017,LCN,,UMC
440,BRA,9300.66164923219,13.7809400558472,9.46475029,53.9,75.633,2018,LCN,,UMC
441,BRA,9029.83326681073,13.8547201156616,9.61449146,53.5,75.809,2019,LCN,,UMC
442,BRA,7074.19378337644,12.4982500076294,9.62326527,48.9,74.506,2020,LCN,,UMC
443,BRA,7972.5366498646,13.6161603927612,9.63646507,52.9,73.038,2021,LCN,,UMC
444,BRA,9281.33334441234,12.9340095520019,9.14277458,52.0,74.872,2022,LCN,,UMC
445,BRA,10377.5892792557,,,51.6,75.848,2023,LCN,,UMC
446,BRA,10280.3148624429,,,,,2024,LCN,,UMC
447,BRB,18860.3833703309,18.0963306427002,6.77094746,,75.488,2010,LCN,,HIC
448,BRB,19345.9953139542,,6.89690495,,75.599,2011,LCN,,HIC
449,BRB,19034.0708028512,16.7026901245117,7.77819967,,75.737,2012,LCN,,HIC
450,BRB,19308.0091116993,14.844820022583,7.39746428,,75.816,2013,LCN,,HIC
451,BRB,19277.9423599235,17.4510593414307,6.96651411,,75.926,2014,LCN,,HIC
452,BRB,18954.2913724506,17.8095471935802,6.81827545,,76.055,2015,LCN,,HIC
453,BRB,19065.8069800213,13.3624496459961,6.83311653,34.1,76.168,2016,LCN,,HIC
454,BRB,19692.7606711615,12.879150390625,6.64785957,,76.237,2017,LCN,,HIC
455,BRB,20055.915870771,16.3585713461348,6.43943882,,76.378,2018,LCN,,HIC
456,BRB,20583.7265786414,13.8598604202271,6.12043858,,76.495,2019,LCN,,HIC
457,BRB,18347.1109131055,16.1424694061279,7.27405739,,76.647,2020,LCN,,HIC
458,BRB,18696.7858952957,14.8447303771973,7.93866014,,76.58,2021,LCN,,HIC
459,BRB,22164.0260273876,12.7307195663452,6.29389191,,75.676,2022,LCN,,HIC
460,BRB,23804.0249914995,12.4731502532959,,,76.178,2023,LCN,,HIC
461,BRB,25365.7949424181,11.8397173396086,,,,2024,LCN,,HIC
462,BRN,34937.5555174068,5.30208015441895,2.27826095,,74.82,2010,EAS,,HIC
463,BRN,46382.8274456238,9.18218994140625,1.86409724,,74.835,2011,EAS,,HIC
464,BRN,46968.5971144517,9.72642040252686,1.85097206,,74.843,2012,EAS,,HIC
465,BRN,44003.0644293856,,1.898314,,74.854,2013,EAS,,HIC
466,BRN,41026.508391054,9.98460006713867,1.91436803,,74.862,2014,EAS,,HIC
467,BRN,30625.128732694,,2.38708901,,74.88,2015,EAS,,HIC
468,BRN,26663.2973199878,11.4419498443603,2.54828691,,74.905,2016,EAS,,HIC
469,BRN,28024.3824618568,,2.27022862,,74.943,2017,EAS,,HIC
470,BRN,30988.1190497851,,2.41289377,,74.992,2018,EAS,,HIC
471,BRN,30426.5730284202,,2.2277422,,75.049,2019,EAS,,HIC
472,BRN,26834.3592463839,,2.45178461,,75.114,2020,EAS,,HIC
473,BRN,31006.9636220576,,2.14642429,,74.869,2021,EAS,,HIC
474,BRN,36632.9280421411,,1.81768215,,72.917,2022,EAS,,HIC
475,BRN,32890.5492465722,,,,75.327,2023,EAS,,HIC
476,BRN,33417.8357740437,,,,,2024,EAS,,HIC
477,BTN,2435.5798056672,10.2955198287964,3.29502344,,68.765,2010,SAS,,LMC
478,BTN,2787.97967608562,11.3875102996826,3.08310628,,69.28,2011,SAS,,LMC
479,BTN,2751.2128864294,,3.32087612,38.8,69.759,2012,SAS,,LMC
480,BTN,2679.95217201538,15.6869497299194,3.40428138,,70.161,2013,SAS,,LMC
481,BTN,2849.49998647303,17.4541397094727,3.28293824,,70.504,2014,SAS,,LMC
482,BTN,2954.04081911097,25.3450698852539,3.48926425,,70.797,2015,SAS,,LMC
483,BTN,3152.30905106786,24.3686199188232,3.32710075,,71.119,2016,SAS,,LMC
484,BTN,3435.28804735662,23.0447292327881,3.1345315,37.4,71.413,2017,SAS,,LMC
485,BTN,3400.20417245342,21.8548202514648,3.06896734,,71.711,2018,SAS,,LMC
486,BTN,3576.87987100503,18.0860352556706,3.37511158,,72.005,2019,SAS,,LMC
487,BTN,3191.66906999331,16.2551386021737,4.08451509,,72.253,2020,SAS,,LMC
488,BTN,3570.61257980872,16.9022955201722,3.0729053,,72.448,2021,SAS,,LMC
489,BTN,3711.32767981591,22.1064354322847,4.38545895,28.5,72.754,2022,SAS,,LMC
490,BTN,3839.4093039286,19.1911106109619,,,72.975,2023,SAS,,LMC
491,BTN,,17.1757535347175,,,,2024,SAS,,LMC
492,BWA,6215.73216077919,23.5505284733403,6.26718187,,59.137,2010,SSF,,UMC
493,BWA,7287.38295334919,24.1945001555283,5.86915016,,59.715,2011,SSF,,UMC
494,BWA,6595.53845015424,21.6718195795171,6.35010576,,60.384,2012,SSF,,UMC
495,BWA,6666.91219583487,20.9129197657803,6.49913645,,61.217,2013,SSF,,UMC
496,BWA,7122.36423421503,22.6601252010259,5.8804059,,62.167,2014,SSF,,UMC
497,BWA,6141.20394726616,23.0535528099878,6.10287762,54.9,63.215,2015,SSF,,UMC
498,BWA,6749.05994339013,22.0042910314722,5.76837635,,64.32,2016,SSF,,UMC
499,BWA,7104.96401088027,22.8162628925243,6.62986994,,65.42,2017,SSF,,UMC
500,BWA,7407.95940141786,22.5610664576916,6.04010344,,66.371,2018,SSF,,UMC
501,BWA,7172.08956480028,22.3420010369273,6.12193203,,67.167,2019,SSF,,UMC
502,BWA,6323.29749806946,21.4650874064137,6.1213398,,67.643,2020,SSF,,UMC
503,BWA,7807.88794500125,,6.30754805,,63.303,2021,SSF,,UMC
504,BWA,8328.70905682185,,5.72838593,,68.749,2022,SSF,,UMC
505,BWA,7826.35376483298,,,,69.163,2023,SSF,,UMC
506,BWA,7695.2420641819,,,,,2024,SSF,,UMC
507,CAF,476.873786950728,6.47537994384766,3.56699872,,46.871,2010,SSF,,LIC
508,CAF,534.057281471636,7.8254599571228,3.67561865,,50.107,2011,SSF,,LIC
509,CAF,544.395849142785,10.6165691254814,3.91814446,,51.336,2012,SSF,,LIC
510,CAF,364.36696260838,8.08344390393141,4.76660204,,49.487,2013,SSF,,LIC
511,CAF,409.8504859647,9.38718751677231,4.56557369,,40.265,2014,SSF,,LIC
512,CAF,366.322853938121,8.38674186180161,5.03434181,,51.934,2015,SSF,,LIC
513,CAF,387.176203444318,7.31902194047271,5.44402313,,50.999,2016,SSF,,LIC
514,CAF,432.324025684263,8.89504990083298,6.66541576,,45.231,2017,SSF,,LIC
515,CAF,455.243962859534,9.13549641953096,10.99526691,,52.297,2018,SSF,,LIC
516,CAF,449.228467602439,9.79781209629898,7.76140118,,31.53,2019,SSF,,LIC
517,CAF,462.879071294011,9.78244273272612,8.98555374,,50.596,2020,SSF,,LIC
518,CAF,492.263142830507,9.08869199724264,9.15270615,43.0,40.279,2021,SSF,,LIC
519,CAF,467.359825026238,10.7420521886098,9.95509052,,18.818,2022,SSF,,LIC
520,CAF,495.978897288721,9.9939281561116,,,57.408,2023,SSF,,LIC
521,CAF,516.170424537757,,,,,2024,SSF,,LIC
522,CAN,47560.6666009406,12.3359603881836,10.70405102,33.6,81.3221951219512,2010,NAC,,HIC
523,CAN,52223.8588398531,12.2191400527954,10.40832329,32.7,81.4826829268293,2011,NAC,,HIC
524,CAN,52670.3447335415,,10.54460621,33.5,81.6636585365854,2012,NAC,,HIC
525,CAN,52638.1187235237,11.2129096984863,10.43964291,33.8,81.7448780487805,2013,NAC,,HIC
526,CAN,50960.8431174661,12.1208801269531,10.28526115,33.2,81.7843902439025,2014,NAC,,HIC
527,CAN,43594.1941045394,12.351619720459,10.76850224,33.7,81.8258536585366,2015,NAC,,HIC
528,CAN,42314.0615817218,12.0354995727539,11.06097317,32.7,81.94,2016,NAC,,HIC
529,CAN,45129.628116623,12.1707401275635,10.93421078,33.3,81.8129268292683,2017,NAC,,HIC
530,CAN,46539.1761570405,12.0848703384399,10.94313335,32.5,81.8087804878049,2018,NAC,,HIC
531,CAN,46352.8693445211,11.7379398345947,11.05897045,31.7,82.1636585365854,2019,NAC,,HIC
532,CAN,43537.839298904,12.0423498153687,13.02419472,29.9,81.5351219512195,2020,NAC,,HIC
533,CAN,52886.6616372703,9.0687198638916,12.41920948,31.1,81.5168292682927,2021,NAC,,HIC
534,CAN,56256.8007264015,10.6535596847534,11.23432541,,81.2453658536585,2022,NAC,,HIC
535,CAN,54220.3285039875,,11.22370815,,81.6465853658537,2023,NAC,,HIC
536,CAN,54282.6176051733,,,,,2024,NAC,,HIC
552,CHE,76531.3728182297,15.2876396179199,10.00535202,32.6,82.2463414634147,2010,ECS,,HIC
553,CHE,90476.7589651577,15.4470500946045,10.11940575,31.7,82.6951219512195,2011,ECS,,HIC
554,CHE,85836.2076767359,15.474570274353,10.34784985,31.6,82.6975609756098,2012,ECS,,HIC
555,CHE,87304.3305813557,15.0943098068237,10.61460495,32.5,82.7975609756098,2013,ECS,,HIC
556,CHE,88724.9910735609,15.3216896057129,10.69967365,32.5,83.1975609756098,2014,ECS,,HIC
557,CHE,83806.4476003837,15.3883600234985,11.00444603,32.3,82.8975609756098,2015,ECS,,HIC
558,CHE,82153.0745447889,15.3604698181152,11.2294054,33.0,83.6024390243903,2016,ECS,,HIC
559,CHE,82254.3770471336,15.4610500335693,11.41294861,32.7,83.5512195121951,2017,ECS,,HIC
560,CHE,85217.3691512274,15.5259704589844,11.19891071,33.1,83.7536585365854,2018,ECS,,HIC
561,CHE,84121.9310304414,15.676739692688,11.42588997,34.0,83.9048780487805,2019,ECS,,HIC
562,CHE,85897.7843338323,14.2745599746704,12.00404072,33.7,83.0,2020,ECS,,HIC
563,CHE,93664.7736696111,14.6093101501465,12.00465584,33.8,83.7512195121951,2021,ECS,,HIC
564,CHE,94394.5106803525,15.4151697158813,11.70653343,33.8,83.6048780487805,2022,ECS,,HIC
565,CHE,100631.802755125,,,,84.0560975609756,2023,ECS,,HIC
566,CHE,103669.872008144,,,,,2024,ECS,,HIC
567,CHI,56121.6387322912,,,,81.2,2010,ECS,,HIC
568,CHI,60419.2321641296,,,,81.4,2011,ECS,,HIC
569,CHI,58813.9364818794,,,,81.3,2012,ECS,,HIC
570,CHI,59304.850854272,,,,81.5,2013,ECS,,HIC
571,CHI,64700.7423916131,,,,81.6,2014,ECS,,HIC
572,CHI,61852.0735568957,,,,81.4,2015,ECS,,HIC
573,CHI,55950.1482938989,,,,81.2,2016,ECS,,HIC
574,CHI,55806.5708942966,,,,81.0,2017,ECS,,HIC
575,CHI,60783.3529257544,,,,81.1,2018,ECS,,HIC
576,CHI,60568.108347955,,,,81.2,2019,ECS,,HIC
577,CHI,56785.9402005039,,,,80.9,2020,ECS,,HIC
578,CHI,66912.1753241171,,,,80.3,2021,ECS,,HIC
579,CHI,67627.3084478235,,,,81.0,2022,ECS,,HIC
580,CHI,74589.1381155014,,,,81.1,2023,ECS,,HIC
581,CHL,12632.8704724192,17.8533096313477,6.81958389,,79.095,2010,LCN,,HIC
582,CHL,14487.3927832032,17.7475700378418,6.79947519,46.9,79.236,2011,LCN,,HIC
583,CHL,15241.9069981119,,7.01951265,,79.221,2012,LCN,,HIC
584,CHL,15683.5486369155,19.6776504516602,7.47552681,46.8,79.551,2013,LCN,,HIC
585,CHL,14529.6767206336,19.9210090637207,7.84150171,,79.714,2014,LCN,,HIC
586,CHL,13433.9202987032,19.5937099456787,8.3513937,45.3,80.008,2015,LCN,,HIC
587,CHL,13649.8520452803,21.1555995941162,8.55767059,,80.295,2016,LCN,,HIC
588,CHL,14879.9086227187,21.3112392425537,9.090518,45.3,80.61,2017,LCN,,HIC
589,CHL,15659.4808675628,21.3660697937012,9.15040398,,80.559,2018,LCN,,HIC
590,CHL,14495.716721687,21.2336292266846,9.29919815,,80.324,2019,LCN,,HIC
591,CHL,13114.815470545,19.3545894622803,9.68910599,47.0,79.349,2020,LCN,,HIC
592,CHL,16206.8325493421,14.8808498382568,9.68593311,,78.876,2021,LCN,,HIC
593,CHL,15405.6165774073,18.3798809051514,10.06172848,43.0,79.176,2022,LCN,,HIC
594,CHL,17067.0364799154,,10.09532642,,81.167,2023,LCN,,HIC
595,CHL,16709.8893972307,,,,,2024,LCN,,HIC
596,CHN,4629.24551710077,,4.23068333,43.7,75.668,2010,EAS,,UMC
597,CHN,5703.76027973346,,4.34274387,42.4,75.889,2011,EAS,,UMC
598,CHN,6405.0574241349,,4.56584787,42.2,76.2,2012,EAS,,UMC
599,CHN,7147.03518622344,,4.71490669,39.7,76.452,2013,EAS,,UMC
600,CHN,7781.06597484974,,4.77790594,39.2,76.714,2014,EAS,,UMC
601,CHN,8175.33285077393,,4.93827963,38.6,76.975,2015,EAS,,UMC
602,CHN,8254.86859320357,,4.97955608,38.5,77.214,2016,EAS,,UMC
603,CHN,8979.67652709856,,5.06592178,39.1,77.235,2017,EAS,,UMC
604,CHN,10085.6638148819,,5.16790485,38.5,77.709,2018,EAS,,UMC
605,CHN,10342.9009524335,,5.3502779,38.2,77.94,2019,EAS,,UMC
606,CHN,10627.4637989619,,5.59359741,37.1,78.019,2020,EAS,,UMC
607,CHN,12887.4357242941,,5.38360548,35.7,78.117,2021,EAS,,UMC
608,CHN,12970.6056414327,,5.36948681,36.0,78.202,2022,EAS,,UMC
609,CHN,12951.1782397043,11.9055795669556,,,77.953,2023,EAS,,UMC
610,CHN,13303.1481543868,,,,,2024,EAS,,UMC
611,CIV,1553.54887048143,22.7727508544922,4.57494831,,55.282,2010,SSF,,LMC
612,CIV,1596.62826565998,22.4268608093262,4.39700699,,55.972,2011,SSF,,LMC
613,CIV,1546.9460184731,20.8587608337402,4.4273715,,56.57,2012,SSF,,LMC
614,CIV,1786.15862031324,21.5747299194336,3.71773791,,57.057,2013,SSF,,LMC
615,CIV,1991.36539423404,21.7667808532715,3.7310183,,57.772,2014,SSF,,LMC
616,CIV,1814.71855088017,21.1732196807861,3.2198832,41.5,58.281,2015,SSF,,LMC
617,CIV,1862.59597081287,22.3875999450684,3.32101274,,58.814,2016,SSF,,LMC
618,CIV,1964.29930338343,20.6334991455078,3.24693036,,59.315,2017,SSF,,LMC
619,CIV,2130.86619381144,18.2889003753662,3.0916779,37.2,59.795,2018,SSF,,LMC
620,CIV,2141.76836170115,19.8460693359375,3.18916845,,60.274,2019,SSF,,LMC
621,CIV,2179.72934832935,18.5902500152588,3.62327886,,60.14,2020,SSF,,LMC
622,CIV,2455.98127626488,16.2662792205811,3.76207662,35.3,60.29,2021,SSF,,LMC
623,CIV,2333.37128334477,15.9030103683472,3.6424129,,61.562,2022,SSF,,LMC
624,CIV,2554.67304885576,15.9464597702026,,,61.944,2023,SSF,,LMC
625,CIV,2709.89511641252,17.6227703094482,,,,2024,SSF,,LMC
626,CMR,1398.58702025047,18.7538890838623,3.57742167,,56.965,2010,SSF,,LMC
627,CMR,1513.96056994878,14.8677701950073,3.85282946,,57.482,2011,SSF,,LMC
628,CMR,1449.09874362279,15.1762199401856,3.9310236,,58.17,2012,SSF,,LMC
629,CMR,1575.92882118897,13.8249502182007,3.63136435,,58.73,2013,SSF,,LMC
630,CMR,1649.4433905949,12.8797597885132,4.34148788,46.6,59.13,2014,SSF,,LMC
631,CMR,1415.00009710569,13.243989944458,4.12600517,,59.687,2015,SSF,,LMC
632,CMR,1441.7201725688,12.6946897506714,4.02253723,,60.293,2016,SSF,,LMC
633,CMR,1496.08951771242,15.9128103256226,3.79293942,,60.817,2017,SSF,,LMC
634,CMR,1610.69641591017,16.8831596374512,3.61970162,,61.189,2018,SSF,,LMC
635,CMR,1555.22660476477,14.1786984993157,3.65157914,,61.695,2019,SSF,,LMC
636,CMR,1555.60370660749,14.4511222046888,4.25051928,,61.674,2020,SSF,,LMC
637,CMR,1672.32657340872,15.0479038536836,4.30539274,42.2,61.146,2021,SSF,,LMC
638,CMR,1604.87726954895,12.7669754975237,4.47835922,,62.443,2022,SSF,,LMC
639,CMR,1736.86091073524,13.0829510944935,,,63.7,2023,SSF,,LMC
640,CMR,1762.3683508844,13.830376525189,,,,2024,SSF,,LMC
641,COD,314.53858629844,9.57841014862061,3.72224283,,56.411,2010,SSF,,LIC
642,COD,364.714191777632,,3.19435549,,56.911,2011,SSF,,LIC
643,COD,400.059901824342,,3.2215035,42.1,57.35,2012,SSF,,LIC
644,COD,431.191528160935,16.1748008728027,3.34057522,,57.795,2013,SSF,,LIC
645,COD,458.004541775676,14.1246004104614,3.72520614,,58.236,2014,SSF,,LIC
646,COD,467.9145805459,15.7097797393799,3.74785447,,58.658,2015,SSF,,LIC
647,COD,442.310472110228,14.635419845581,4.20027828,,59.081,2016,SSF,,LIC
648,COD,436.584534687385,13.5172300338745,4.00057793,,59.495,2017,SSF,,LIC
649,COD,528.256019777898,,3.24127173,,59.926,2018,SSF,,LIC
650,COD,557.044161335917,,3.508039,,60.242,2019,SSF,,LIC
651,COD,507.521230077872,,3.97694445,44.7,60.428,2020,SSF,,LIC
652,COD,558.034077296358,,3.67749357,,60.044,2021,SSF,,LIC
653,COD,642.612267148918,,3.78614616,,60.979,2022,SSF,,LIC
654,COD,633.395661686298,,,,61.895,2023,SSF,,LIC
655,COD,647.435704836002,,,,,2024,SSF,,LIC
656,COG,2946.55798067708,24.7277793884277,1.85172856,,61.731,2010,SSF,,LMC
657,COG,3396.16505817952,6.49370929175093,1.75237322,48.9,62.286,2011,SSF,,LMC
658,COG,3732.32737320389,,1.90971065,,62.662,2012,SSF,,LMC
659,COG,3697.41705884249,14.7248982435275,1.94347155,,62.969,2013,SSF,,LMC
660,COG,3601.2365808718,6.55592012405396,1.97311735,,63.349,2014,SSF,,LMC
661,COG,2439.35189403696,7.95039987564087,2.45668483,,63.662,2015,SSF,,LMC
662,COG,2093.10728558843,8.70963067131179,2.59422994,,63.911,2016,SSF,,LMC
663,COG,2211.63309874797,15.68577003479,2.36476016,,64.203,2017,SSF,,LMC
664,COG,2694.43413191427,15.5829000473022,1.75584984,,64.472,2018,SSF,,LMC
665,COG,2488.42466724916,17.0074221576097,2.34771276,,63.152,2019,SSF,,LMC
666,COG,1993.586671931,17.0091400358236,4.01775074,,64.391,2020,SSF,,LMC
667,COG,2516.16255145432,16.5610048503404,3.49339676,,64.192,2021,SSF,,LMC
668,COG,2620.83804304713,15.5095016256821,2.19224548,,65.0,2022,SSF,,LMC
669,COG,2477.97845477092,14.7291528247263,,,65.772,2023,SSF,,LMC
670,COG,2482.24894743495,,,,,2024,SSF,,LMC
671,COL,6398.2958447102,,7.07130194,54.6,74.876,2010,LCN,,UMC
672,COL,7400.9940695669,,6.78076792,53.5,75.18,2011,LCN,,UMC
673,COL,8108.59838244229,,6.74601603,52.6,75.611,2012,LCN,,UMC
674,COL,8279.10255642981,,7.01724052,52.6,75.834,2013,LCN,,UMC
675,COL,8187.20824890084,,7.18553209,52.5,75.95,2014,LCN,,UMC
676,COL,6248.51490534512,,7.52338505,51.0,76.067,2015,LCN,,UMC
677,COL,5959.84250367574,,7.53117037,50.6,76.228,2016,LCN,,UMC
678,COL,6479.53231292429,,7.67864323,49.7,76.418,2017,LCN,,UMC
679,COL,6816.96818309544,,7.62541389,50.4,76.579,2018,LCN,,UMC
680,COL,6472.54544924705,,7.77954912,51.3,76.793,2019,LCN,,UMC
681,COL,5339.68711357943,,8.71432114,53.5,74.757,2020,LCN,,UMC
682,COL,6222.62164397614,,9.01772404,55.1,72.698,2021,LCN,,UMC
683,COL,6680.44506854481,,7.57361269,54.8,76.508,2022,LCN,,UMC
684,COL,7000.83660501046,,7.69168758,53.9,77.725,2023,LCN,,UMC
685,COL,7913.98801464547,,,,,2024,LCN,,UMC
686,COM,1386.57533553376,,4.99181557,,62.747,2010,SSF,,LMC
687,COM,1531.43969320468,21.4148693084717,5.3021183,,63.105,2011,SSF,,LMC
688,COM,1490.31425650871,18.4915103912354,5.17354631,,63.463,2012,SSF,,LMC
689,COM,1603.32653496691,16.0707302093506,5.10299301,,63.839,2013,SSF,,LMC
690,COM,1615.71718460209,18.8928909301758,5.23849726,45.3,64.143,2014,SSF,,LMC
691,COM,1329.3704808998,13.3536500930786,4.60089922,,64.473,2015,SSF,,LMC
692,COM,1365.48403353158,,4.65263557,,64.792,2016,SSF,,LMC
693,COM,1423.92480215551,,5.26807451,,65.127,2017,SSF,,LMC
694,COM,1540.71132331975,,4.90318584,,65.401,2018,SSF,,LMC
